server_generation,action_string,score,slots_size,score_per_slot
CPU.S2,"CPU.S2|buy-dismiss|DC1,0.35-96",-9983.05702817755,2,-4991.528514088775
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.75-12",-20000.049479641588,4,-5000.012369910397
GPU.S2,"GPU.S2|buy-dismiss|DC4,0.5-24",-20043.577961024886,4,-5010.894490256222
GPU.S3,"GPU.S3|buy-dismiss|DC3,0.3-96",-20049.060241521867,4,-5012.265060380467
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.45-24",-20090.76014136205,4,-5022.690035340513
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.05-84",-20242.575163852027,4,-5060.643790963007
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.05-96",-20257.82128522194,4,-5064.455321305485
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.1-72",-20258.3973736315,4,-5064.599343407875
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.4-24",-20259.271278651326,4,-5064.817819662831
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.15-12",-20320.507421946237,4,-5080.126855486559
CPU.S2,"CPU.S2|buy-dismiss|DC1,0.8-12",-10178.138611161768,2,-5089.069305580884
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.1-36",-20417.7840853632,4,-5104.4460213408
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.35-36",-20427.18322407839,4,-5106.795806019598
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.1-48",-20489.933640888332,4,-5122.483410222083
CPU.S1,"CPU.S1|buy-dismiss|DC1,0.8-12",-10254.051688359057,2,-5127.025844179529
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.15-48",-20539.700461332493,4,-5134.925115333123
CPU.S1,"CPU.S1|buy-dismiss|DC1,0.35-96",-10286.624753620566,2,-5143.312376810283
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.75-12",-20602.537109731195,4,-5150.634277432799
GPU.S3,"GPU.S3|buy-dismiss|DC4,0.45-24",-20631.680188482755,4,-5157.920047120689
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.3-60",-20665.47809093964,4,-5166.36952273491
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.1-36",-20669.061074692803,4,-5167.265268673201
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.3-72",-20684.39080771024,4,-5171.09770192756
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.05-84",-20741.503268370518,4,-5185.375817092629
CPU.S1,"CPU.S1|buy-dismiss|DC1,0.5-96",-10375.178219457952,2,-5187.589109728976
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.25-36",-20800.845160055997,4,-5200.211290013999
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.1-60",-20808.492696979883,4,-5202.123174244971
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.2-48",-20819.867281776656,4,-5204.966820444164
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.15-12",-20860.507421946237,4,-5215.126855486559
CPU.S2,"CPU.S2|buy-dismiss|DC1,0.85-12",-10431.77227435938,2,-5215.88613717969
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.35-36",-20933.713761424784,4,-5233.428440356196
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.2-48",-20935.067281776654,4,-5233.766820444163
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.25-84",-20942.156864445067,4,-5235.539216111267
CPU.S1,"CPU.S1|buy-dismiss|DC1,0.85-12",-10588.929918881497,2,-5294.464959440748
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.3-60",-21184.695506519696,4,-5296.173876629924
CPU.S1,"CPU.S1|buy-dismiss|DC1,0.4-96",-10604.142575566364,2,-5302.071287783182
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.1-48",-21223.91152118444,4,-5305.97788029611
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.5-24",-21243.577961024886,4,-5310.894490256222
CPU.S1,"CPU.S1|buy-dismiss|DC1,0.45-96",-10633.660397512158,2,-5316.830198756079
CPU.S2,"CPU.S2|buy-dismiss|DC1,0.9-12",-10640.40593755699,2,-5320.202968778495
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.2-60",-21323.130337679795,4,-5330.782584419949
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.25-36",-21340.845160055997,4,-5335.211290013999
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.1-72",-21381.597373631503,4,-5345.399343407876
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.15-60",-21392.34775325984,4,-5348.08693831496
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.2-36",-21392.6761280448,4,-5348.1690320112
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.2-60",-21467.130337679795,4,-5366.782584419949
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.2-36",-21479.076128044788,4,-5369.769032011197
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.45-24",-21495.220164922393,4,-5373.805041230598
GPU.S3,"GPU.S3|buy-dismiss|DC3,0.05-72",-21605.59824908767,4,-5401.399562271918
CPU.S2,"CPU.S2|buy-dismiss|DC1,0.95-12",-10804.039600754597,2,-5402.019800377298
GPU.S3,"GPU.S3|buy-dismiss|DC4,0.75-12",-21620.049479641588,4,-5405.012369910397
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.1-60",-21648.492696979883,4,-5412.123174244971
GPU.S3,"GPU.S3|buy-dismiss|DC3,0.1-24",-21720.817819662836,4,-5430.204454915709
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.25-60",-21721.23174244971,4,-5430.307935612427
GPU.S2,"GPU.S2|buy-dismiss|DC4,0.1-36",-21749.061074692803,4,-5437.265268673201
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.05-96",-21766.132530190233,4,-5441.533132547558
CPU.S1,"CPU.S1|buy-dismiss|DC1,0.9-12",-10887.808149403936,2,-5443.904074701968
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.15-24",-21816.92004712069,4,-5454.230011780172
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.85-12",-21819.542057695337,4,-5454.885514423834
CPU.S2,"CPU.S2|buy-dismiss|DC1,1.0-12",-10922.673263952214,2,-5461.336631976107
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.3-72",-21895.19212089449,4,-5473.798030223623
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.1-48",-21929.933640888332,4,-5482.483410222083
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.35-36",-21941.713761424784,4,-5485.428440356196
GPU.S2,"GPU.S2|buy-dismiss|DC4,0.05-84",-22001.503268370514,4,-5500.3758170926285
GPU.S3,"GPU.S3|buy-dismiss|DC4,0.3-72",-22065.589494526,4,-5516.3973736315
GPU.S3,"GPU.S3|buy-dismiss|DC4,0.35-36",-22070.2442987712,4,-5517.5610746928
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.1-48",-22087.91152118444,4,-5521.97788029611
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.25-48",-22099.778802961104,4,-5524.944700740276
GPU.S2,"GPU.S2|buy-dismiss|DC4,0.85-12",-22141.13240064457,4,-5535.283100161142
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.15-60",-22148.347753259848,4,-5537.086938314962
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.3-36",-22157.352256089598,4,-5539.3380640223995
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.4-24",-22178.4534589885,4,-5544.613364747125
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.4-24",-22178.4534589885,4,-5544.613364747125
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.15-12",-22231.258658937277,4,-5557.814664734319
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.05-96",-22253.51004025365,4,-5563.377510063412
CPU.S1,"CPU.S1|buy-dismiss|DC1,0.95-12",-11150.686379926377,2,-5575.343189963189
GPU.S3,"GPU.S3|buy-dismiss|DC4,0.3-60",-22306.260675359594,4,-5576.565168839898
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.15-12",-22339.258658937277,4,-5584.814664734319
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.3-36",-22369.0141920672,4,-5592.2535480168
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.15-24",-22501.073388307464,4,-5625.268347076866
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.3-48",-22589.80092266499,4,-5647.450230666247
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.3-96",-22596.795181141402,4,-5649.198795285351
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.2-24",-22609.22672949425,4,-5652.306682373563
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.25-72",-22636.99233975854,4,-5659.248084939635
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.2-24",-22666.826729494245,4,-5666.706682373561
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.25-84",-22672.8758192601,4,-5668.218954815025
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.15-24",-22717.073388307464,4,-5679.268347076866
GPU.S3,"GPU.S3|buy-dismiss|DC4,0.1-24",-22728.817819662836,4,-5682.204454915709
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.35-24",-22732.546776614923,4,-5683.136694153731
CPU.S1,"CPU.S1|buy-dismiss|DC1,1.0-12",-11377.564610448822,2,-5688.782305224411
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.15-36",-22795.5916120392,4,-5698.8979030098
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.25-48",-22862.30645259097,4,-5715.576613147742
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.15-24",-22896.92004712069,4,-5724.230011780172
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.3-36",-22911.183224078395,4,-5727.795806019599
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.75-12",-23032.537109731198,4,-5758.1342774327995
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.3-96",-23050.927711331635,4,-5762.731927832909
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.1-48",-23064.922581036386,4,-5766.2306452590965
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.3-48",-23114.76774310915,4,-5778.691935777288
GPU.S3,"GPU.S3|buy-dismiss|DC4,0.05-72",-23117.59824908767,4,-5779.399562271918
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.15-36",-23119.5916120392,4,-5779.8979030098
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.05-96",-23206.132530190233,4,-5801.533132547558
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.25-60",-23221.23174244971,4,-5805.307935612427
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.2-72",-23236.794747262997,4,-5809.198686815749
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.1-60",-23261.5651688399,4,-5815.391292209975
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.75-12",-23302.537109731198,4,-5825.6342774327995
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.15-36",-23334.507096033598,4,-5833.6267740083995
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.1-60",-23395.42022511987,4,-5848.855056279967
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.2-72",-23409.594747262992,4,-5852.398686815748
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.45-24",-23439.22016492239,4,-5859.805041230597
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.1-84",-23496.86274577803,4,-5874.215686444508
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.15-12",-23527.258658937277,4,-5881.814664734319
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.1-72",-23598.796935903414,4,-5899.6992339758535
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.3-84",-23649.019610223095,4,-5912.254902555774
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.15-48",-23653.383871554575,4,-5913.345967888644
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.05-96",-23693.51004025365,4,-5923.377510063412
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.85-12",-23773.13240064457,4,-5943.283100161142
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.2-12",-23854.009895928317,4,-5963.502473982079
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.2-12",-23882.80989592832,4,-5970.70247398208
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.15-72",-23907.596060447246,4,-5976.899015111811
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.95-12",-24061.97150660275,4,-6015.492876650687
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.25-48",-24062.306452590965,4,-6015.576613147741
GPU.S2,"GPU.S2|buy-dismiss|DC4,0.15-12",-24067.258658937277,4,-6016.814664734319
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.15-48",-24085.383871554575,4,-6021.345967888644
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.05-96",-24193.821285221944,4,-6048.455321305486
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.25-48",-24224.834102220822,4,-6056.208525555206
GPU.S3,"GPU.S3|buy-dismiss|DC3,0.1-36",-24233.7840853632,4,-6058.4460213408
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.25-24",-24301.533411867807,4,-6075.383352966952
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.3-24",-24323.440094241363,4,-6080.860023560341
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.25-96",-24387.55020126823,4,-6096.8875503170575
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.25-60",-24403.912922099742,4,-6100.9782305249355
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.25-72",-24436.992339758537,4,-6109.248084939634
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.35-24",-24446.14677661493,4,-6111.536694153732
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.1-60",-24475.42022511987,4,-6118.855056279967
GPU.S2,"GPU.S2|buy-dismiss|DC4,0.1-48",-24504.922581036386,4,-6126.2306452590965
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.25-36",-24584.460213407998,4,-6146.115053351999
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.25-96",-24590.66265095117,4,-6147.665662737792
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.1-72",-24606.796935903418,4,-6151.699233975854
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.25-24",-24661.533411867807,4,-6165.383352966952
GPU.S3,"GPU.S3|buy-dismiss|DC3,0.4-24",-24675.271278651326,4,-6168.817819662831
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.1-84",-24807.262745778033,4,-6201.815686444508
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.15-72",-24814.796060447246,4,-6203.699015111812
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.3-36",-24855.183224078395,4,-6213.795806019599
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.15-36",-24954.507096033598,4,-6238.6267740083995
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.15-36",-25010.6761280448,4,-6252.6690320112
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.15-24",-25021.22672949425,4,-6255.306682373563
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.4-24",-25058.4534589885,4,-6264.613364747125
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.15-12",-25060.009895928317,4,-6265.002473982079
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.1-60",-25061.5651688399,4,-6265.391292209975
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.15-24",-25093.073388307464,4,-6273.268347076866
GPU.S3,"GPU.S3|buy-dismiss|DC3,0.05-84",-25114.57516385202,4,-6278.643790963005
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.3-84",-25130.58823733409,4,-6282.6470593335225
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.15-12",-25168.009895928317,4,-6292.002473982079
GPU.S3,"GPU.S3|buy-dismiss|DC4,0.3-84",-25191.450983112118,4,-6297.862745778029
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.2-48",-25201.84516207277,4,-6300.461290518192
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.15-24",-25237.22672949425,4,-6309.306682373563
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.3-24",-25273.84009424138,4,-6318.460023560345
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.2-12",-25294.009895928317,4,-6323.502473982079
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.15-36",-25334.6761280448,4,-6333.6690320112
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.15-48",-25334.900461332494,4,-6333.7251153331235
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.2-48",-25359.823042368873,4,-6339.955760592218
GPU.S3,"GPU.S3|buy-dismiss|DC4,0.3-48",-25367.734563553317,4,-6341.933640888329
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.25-36",-25390.845160055997,4,-6347.711290013999
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.2-48",-25393.84516207277,4,-6348.461290518192
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.2-60",-25430.840450239724,4,-6357.710112559931
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.4-24",-25443.271278651326,4,-6360.817819662831
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.15-60",-25452.739045469818,4,-6363.1847613674545
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.2-24",-25489.22672949425,4,-6372.306682373563
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.7-12",-25529.034635749107,4,-6382.258658937277
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.25-36",-25572.652686732,4,-6393.163171683
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.3-36",-25609.0141920672,4,-6402.2535480168
GPU.S2,"GPU.S2|buy-dismiss|DC4,0.05-96",-25633.821285221944,4,-6408.455321305486
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.8-12",-25638.712847665473,4,-6409.678211916368
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.2-36",-25642.1221493856,4,-6410.5305373464
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.15-48",-25643.867281776656,4,-6410.966820444164
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.35-24",-25706.14677661493,4,-6426.536694153732
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.2-36",-25712.6761280448,4,-6428.1690320112
GPU.S2,"GPU.S2|buy-dismiss|DC4,0.35-36",-25721.713761424784,4,-6430.428440356196
GPU.S3,"GPU.S3|buy-dismiss|DC3,0.7-12",-25722.712847665498,4,-6430.6782119163745
GPU.S3,"GPU.S3|buy-dismiss|DC4,0.1-36",-25745.7840853632,4,-6436.4460213408
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.2-36",-25786.1221493856,4,-6446.5305373464
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.2-48",-25935.823042368873,4,-6483.955760592218
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.35-24",-25958.862368819915,4,-6489.715592204979
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.15-60",-25992.739045469818,4,-6498.1847613674545
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.25-84",-26007.516341852588,4,-6501.879085463147
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.2-12",-26014.009895928317,4,-6503.502473982079
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.2-60",-26016.98539395976,4,-6504.24634848994
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.4-24",-26018.862368819904,4,-6504.715592204976
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.25-96",-26030.66265095117,4,-6507.665662737792
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.45-24",-26031.22016492239,4,-6507.805041230597
GPU.S3,"GPU.S3|buy-dismiss|DC3,0.3-36",-26045.352256089598,4,-6511.3380640223995
GPU.S2,"GPU.S2|buy-dismiss|DC4,0.3-60",-26065.47809093964,4,-6516.36952273491
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.15-48",-26075.867281776656,4,-6518.966820444164
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.1-60",-26088.492696979883,4,-6522.123174244971
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.2-60",-26150.840450239724,4,-6537.710112559931
GPU.S2,"GPU.S2|buy-dismiss|DC4,0.15-24",-26173.073388307464,4,-6543.268347076866
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.25-36",-26204.460213407998,4,-6551.115053351999
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.2-60",-26256.98539395976,4,-6564.24634848994
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.8-12",-26296.039583713264,4,-6574.009895928316
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.8-12",-26325.386111617674,4,-6581.3465279044185
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.25-72",-26345.993434078744,4,-6586.498358519686
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.25-36",-26472.652686732,4,-6618.163171683
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.1-72",-26507.19649817534,4,-6626.799124543835
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.2-48",-26579.867281776656,4,-6644.966820444164
GPU.S2,"GPU.S2|buy-dismiss|DC4,0.45-24",-26679.22016492239,4,-6669.805041230597
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.15-36",-26683.5916120392,4,-6670.8979030098
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.2-36",-26723.568170726394,4,-6680.8920426815985
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.1-72",-26738.397373631502,4,-6684.5993434078755
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.2-24",-26833.431184409954,4,-6708.3577961024885
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.2-84",-26833.72549155606,4,-6708.431372889015
GPU.S3,"GPU.S3|buy-dismiss|DC4,0.05-84",-26878.57516385202,4,-6719.643790963005
GPU.S3,"GPU.S3|buy-dismiss|DC3,0.15-12",-26896.009895928317,4,-6724.002473982079
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.7-12",-26898.71284766549,4,-6724.678211916373
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.2-24",-26929.22672949425,4,-6732.306682373563
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.2-24",-26929.431184409954,4,-6732.3577961024885
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.2-84",-27035.325491556057,4,-6758.831372889014
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.7-12",-27141.834635749103,4,-6785.458658937276
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.2-36",-27155.568170726398,4,-6788.892042681599
GPU.S2,"GPU.S2|buy-dismiss|DC4,0.3-72",-27164.39080771024,4,-6791.09770192756
GPU.S3,"GPU.S3|buy-dismiss|DC3,0.1-48",-27175.91152118444,4,-6793.97788029611
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.15-60",-27353.130337679795,4,-6838.282584419949
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.25-24",-27361.53341186781,4,-6840.383352966953
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.1-84",-27371.006536741028,4,-6842.751634185257
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.2-72",-27382.39299635066,4,-6845.598249087665
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.3-24",-27433.84009424138,4,-6858.460023560345
GPU.S2,"GPU.S2|buy-dismiss|DC4,0.3-48",-27434.76774310915,4,-6858.691935777288
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.3-36",-27447.1832240784,4,-6861.7958060196
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.15-48",-27494.900461332494,4,-6873.7251153331235
GPU.S3,"GPU.S3|buy-dismiss|DC4,0.15-12",-27652.009895928317,4,-6913.002473982079
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.15-84",-27685.294118667047,4,-6921.323529666762
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.1-96",-27692.265060380465,4,-6923.066265095116
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.1-72",-27803.19649817534,4,-6950.799124543835
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.25-48",-27824.834102220822,4,-6956.208525555206
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.25-12",-27837.512369910397,4,-6959.378092477599
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.2-36",-27872.6761280448,4,-6968.1690320112
GPU.S2,"GPU.S2|buy-dismiss|DC4,0.1-60",-27888.49269697988,4,-6972.12317424497
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.15-60",-27893.130337679795,4,-6973.282584419949
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.25-12",-28017.512369910397,4,-7004.378092477599
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.7-12",-28049.034635749107,4,-7012.258658937277
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.2-12",-28057.678211916373,4,-7014.419552979093
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.25-36",-28090.845160055997,4,-7022.711290013999
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.2-12",-28105.678211916373,4,-7026.419552979093
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.25-84",-28107.516341852588,4,-7026.879085463147
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.15-60",-28142.34775325984,4,-7035.58693831496
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.35-24",-28226.14677661493,4,-7056.536694153732
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.2-72",-28246.39299635066,4,-7061.598249087665
GPU.S2,"GPU.S2|buy-dismiss|DC4,0.15-36",-28303.5916120392,4,-7075.8979030098
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.2-72",-28477.59387180683,4,-7119.398467951707
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.15-72",-28486.19540385512,4,-7121.54885096378
GPU.S3,"GPU.S3|buy-dismiss|DC3,0.25-60",-28488.550562799664,4,-7122.137640699916
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.4-24",-28514.862368819904,4,-7128.715592204976
GPU.S2,"GPU.S2|buy-dismiss|DC4,0.8-12",-28518.712847665473,4,-7129.678211916368
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.2-60",-28523.130337679795,4,-7130.782584419949
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.1-84",-28547.006536741028,4,-7136.751634185257
GPU.S3,"GPU.S3|buy-dismiss|DC3,0.15-24",-28693.22672949425,4,-7173.306682373563
GPU.S3,"GPU.S3|buy-dismiss|DC4,0.4-24",-28707.271278651326,4,-7176.817819662831
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.25-96",-28707.550201268226,4,-7176.887550317057
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.15-84",-28743.694118667045,4,-7185.923529666761
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.2-72",-28765.59387180683,4,-7191.398467951707
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.35-24",-28814.50457271742,4,-7203.626143179355
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.15-48",-28837.383871554575,4,-7209.345967888644
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.25-48",-28862.30645259097,4,-7215.576613147742
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.1-72",-28898.397373631502,4,-7224.5993434078755
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.25-60",-28903.912922099742,4,-7225.9782305249355
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.2-24",-28945.635639325665,4,-7236.408909831416
